Handle,SKU,Name,Category,Description,Sold by weight,Option 1 name,Option 1 value,Option 2 name,Option 2 value,Option 3 name,Option 3 value,Cost,Barcode,SKU of included item,Quantity of included item,Track stock,Available for sale [Benartefa],Price [Benartefa],In stock [Benartefa],Low stock [Benartefa]
GOPEK-TEH-CELUP-BESAR,14031,GOPEK-TEH-CELUP-BESAR,food,,N,,,,,,,9675,8994144100196,,,Y,Y,10500,5.000,
GOPEK-TEH-CELUP-KECIL,14030,GOPEK-TEH-CELUP-KECIL,food,,N,,,,,,,7845,8994144100202,,,Y,Y,8500,1.000,
GRB-STAPLER-ICON,33013,GRB-STAPLER-ICON,atk,,N,,,,,,,19500,M000060031,,,Y,Y,21500,3.000,
GREEN-CORE-90GR,21007,GREEN-CORE-90GR,Non food,,N,,,,,,,2210,8997019580086,,,Y,Y,2400,0.000,
GREEN-FACIAL-POP-UP,21015,GREEN-FACIAL-POP-UP,Non food,,N,,,,,,,3140,8997019580215,,,Y,Y,3500,0.000,
GREEN-FACIAL-TISSUE-600,21010,GREEN-FACIAL-TISSUE-600,Non food,,N,,,,,,,18220,8997019580062,,,Y,Y,19700,0.000,
GREEN-NAPKIN-100-S,21021,GREEN-NAPKIN-100-S,Non food,,N,,,,,,,2370,8997019580321,,,Y,Y,2600,3.000,
GREEN-TRAVEL-PACK-50S,21016,GREEN-TRAVEL-PACK-50S,Non food,,N,,,,,,,1835,8997019580567,,,Y,Y,2000,0.000,
GRS-20CM-FC-1113-[72],34006,GRS-20CM-FC-1113-[72],atk,,N,,,,,,,3000,M000061858,,,Y,Y,3300,6.000,
GRSN-FNCY-18CM-ZH-840,34007,GRSN-FNCY-18CM-ZH-840,atk,,N,,,,,,,3000,M000046380,,,Y,Y,3300,6.000,
GTG-EMIGO-865,33014,GTG-EMIGO-865,atk,,N,,,,,,,8000,M000050698,,,Y,Y,8800,6.000,
GULA-COKLAT/TM-1-kg,17001,GULA-COKLAT/TM-1-kg,food,,Y,,,,,,,12950,10000925,,,Y,Y,13600,5.000,
GULAKU-PREMIUM-PUTIH-1-KG,17002,GULAKU-PREMIUM-PUTIH-1-KG,food,,Y,,,,,,,14200,8995177101112,,,Y,Y,15000,-6.000,
H&S-SHP-10ML-(5MLX2)-ANTI-APEK,412031,H&S-SHP-10ML-(5MLX2)-ANTI-APEK,Non Food,,N,,,,,,,9525,4902430297219,,,Y,Y,10600,1.000,
H&S-SHP-10ML-CLEAN&BALANCE,412032,H&S-SHP-10ML-CLEAN&BALANCE,Non Food,,N,,,,,,,9525,4902430566988,,,Y,Y,10600,1.000,
H&S-SHP-160-ANTI-APEK,412033,H&S-SHP-160-ANTI-APEK,Non Food,,N,,,,,,,27565,4902430110778,,,Y,Y,30600,3.000,
H&S-SHP-160-COOL-MENTHOL,412034,H&S-SHP-160-COOL-MENTHOL,Non Food,,N,,,,,,,27565,4902430102247,,,Y,Y,30600,3.000,
H&S-SHP-160-HAIRFALL,412035,H&S-SHP-160-HAIRFALL,Non Food,,N,,,,,,,27565,4902430142083,,,Y,Y,30600,3.000,
H&S-SHP-160-LEMON-FRESH,412036,H&S-SHP-160-LEMON-FRESH,Non Food,,N,,,,,,,27565,4902430553636,,,Y,Y,30600,3.000,
H&S-SHP-160-SMOOTH-SILKY,412037,H&S-SHP-160-SMOOTH-SILKY,Non Food,,N,,,,,,,27565,4902430396028,,,Y,Y,30600,3.000,
H&S-SHP-160-SUB-ZERO,412038,H&S-SHP-160-SUB-ZERO,Non Food,,N,,,,,,,27565,4902430110648,,,Y,Y,30600,3.000,
H&S-SHP-165-TEBAL&KUAT,412039,H&S-SHP-165-TEBAL&KUAT,Non Food,,N,,,,,,,27585,4902430869133,,,Y,Y,30600,3.000,
H&S-SHP-70-AD-MENTHOL,412040,H&S-SHP-70-AD-MENTHOL,Non Food,,N,,,,,,,11565,4902430414296,,,Y,Y,12800,1.000,
H&S-SHP-70-CLEAN&BLC,412041,H&S-SHP-70-CLEAN&BLC,Non Food,,N,,,,,,,11565,4902430414289,,,Y,Y,12800,3.000,
H&S-SHP-70-LEMON-FRESH,412042,H&S-SHP-70-LEMON-FRESH,Non Food,,N,,,,,,,11565,4902430553629,,,Y,Y,12800,0.000,
H&S-SHP-70-SMOTH-SILKY,412043,H&S-SHP-70-SMOTH-SILKY,Non Food,,N,,,,,,,11565,4902430433167,,,Y,Y,12800,2.000,
H&S-SHP-COOL-MENTOL-10ML,412044,H&S-SHP-COOL-MENTOL-10ML,Non Food,,N,,,,,,,9525,4902430566896,,,Y,Y,10600,2.000,
H&S-SHP-ITCH-CARE-ANTI-GATAL-160ML,412045,H&S-SHP-ITCH-CARE-ANTI-GATAL-160ML,Non Food,,N,,,,,,,27565,4987176046376,,,Y,Y,30600,3.000,
H&S-SHP-SACH-ANTI-DANDRUF/LMN,412046,H&S-SHP-SACH-ANTI-DANDRUF/LMN,Non Food,,N,,,,,,,9525,4902430566889,,,Y,Y,10600,4.000,
H&S-SHP-SACH-SS-10,412047,H&S-SHP-SACH-SS-10,Non Food,,N,,,,,,,9525,4902430566834,,,Y,Y,10600,7.000,
hansa-std-str-10toples,90001,HANSA-STD-STR-10TOPLES,Obat,,N,,,,,,,3650,8999777026134,,,Y,Y,4000,3.000,0.000
HARMONY-SBN-70-APEL-FUJI,41058,HARMONY-SBN-70-APEL-FUJI,Non food,,N,,,,,,,2955,8993379210854,,,Y,Y,3200,6.000,
HARMONY-SBN-70-GRAPE,41059,HARMONY-SBN-70-GRAPE,Non food,,N,,,,,,,2955,8993379200862,,,Y,Y,3200,5.000,
HARMONY-SBN-70-LEMON,41060,HARMONY-SBN-70-LEMON,Non food,,N,,,,,,,2955,8993379241858,,,Y,Y,3200,-2.000,
HARMONY-SBN-70-MELON,41061,HARMONY-SBN-70-MELON,Non food,,N,,,,,,,2955,8993379200879,,,Y,Y,3200,3.000,
HARMONY-SBN-70-ORANGE,41062,HARMONY-SBN-70-ORANGE,Non food,,N,,,,,,,2955,8993379200886,,,Y,Y,3200,6.000,
HARMONY-SBN-70-STRAW,41063,HARMONY-SBN-70-STRAW,Non food,,N,,,,,,,2955,8993379200855,,,Y,Y,3200,3.000,
HC-A5-MATT-LMS-100-@80,32009,HC-A5-MATT-LMS-100-@80,atk,,N,,,,,,,15200,M0008874,,,Y,Y,16700,3.000,
HC-A6-MATT-LMNS-100,32010,HC-A6-MATT-LMNS-100,atk,,N,,,,,,,8100,M0011923,,,Y,Y,8900,0.000,
HEMART-MG-BTL-1LT,10115,HEMART-MG-BTL-1LT,food,,N,,,,,,,16740,8992946530357,,,Y,Y,18100,0.000,
HERBORIST-LULUR-100-BENGKOANG,29004,HERBORIST-LULUR-100-BENGKOANG,Non food,,N,,,,,,,14300,8997016371632,,,Y,Y,15900,2.000,
HERBORIST-LULUR-100-COCONUT,29006,HERBORIST-LULUR-100-COCONUT,Non food,,N,,,,,,,14300,8997226220324,,,Y,Y,15900,2.000,
HERBORIST-LULUR-100-GREEN-TEA,29002,HERBORIST-LULUR-100-GREEN-TEA,Non food,,N,,,,,,,14300,8997016372073,,,Y,Y,15900,3.000,
HERBORIST-LULUR-100-ROSE,29001,HERBORIST-LULUR-100-ROSE,Non food,,N,,,,,,,14300,8997016371649,,,Y,Y,15900,3.000,
HERBORIST-LULUR-100-STRAWBERRY,29003,HERBORIST-LULUR-100-STRAWBERRY,Non food,,N,,,,,,,14300,8997016371656,,,Y,Y,15900,3.000,
HERBORIST-LULUR-100-ZAITUN,29005,HERBORIST-LULUR-100-ZAITUN,Non food,,N,,,,,,,14300,8997016373841,,,Y,Y,15900,5.000,
HERS-PB-10-(50)-575010,21612,HERS-PB-10-(50)-575010,Non food,,N,,,,,,,3175,8998866575010,,,Y,Y,3500,2.000,
HERS-PROTEX-NIGHT-CARE-10-500,21613,HERS-PROTEX-NIGHT-CARE-10-500,Non food,,N,,,,,,,6400,8998866500173,,,Y,Y,7100,1.000,
HERS-PROTEX-SC-MAXI-1-500340,21614,HERS-PROTEX-SC-MAXI-1-500340,Non food,,N,,,,,,,395,8998866500340,,,Y,Y,500,0.000,
HERS-PROTEX-SC-MAXI-12-602280,21615,HERS-PROTEX-SC-MAXI-12-602280,Non food,,N,,,,,,,4700,8998866602280,,,Y,Y,5200,1.000,
HERS-PROTEX-SC-WING-1-500357,21616,HERS-PROTEX-SC-WING-1-500357,Non food,,N,,,,,,,475,8998866500357,,,Y,Y,500,1.000,
HIT-AERO-200-ORANGE,24019,HIT-AERO-200-ORANGE,Non food,,N,,,,,,,14815,8992745120407,,,Y,Y,16500,3.000,
HIT-AERO-225-LILY-BLOSS,24018,HIT-AERO-225-LILY-BLOSS,Non food,,N,,,,,,,14815,8992745140955,,,Y,Y,16500,3.000,
HIT-ELECTRIC-ALT-N8,24007,HIT-ELECTRIC-ALT-N8,Non food,,N,,,,,,,13140,8992745120148,,,Y,Y,14600,4.000,
HIT-ELECTRIC-EC-N5-+LAMPU,24008,HIT-ELECTRIC-EC-N5-+LAMPU,Non food,,N,,,,,,,8845,8992745120186,,,Y,Y,9800,3.000,
HIT-MAT-18+6-GREEN-TEA,24004,HIT-MAT-18+6-GREEN-TEA,Non food,,N,,,,,,,5705,8992745999980,,,Y,Y,6300,4.000,
HIT-MAT-18+9-CLASIC,24006,HIT-MAT-18+9-CLASIC,Non food,,N,,,,,,,5705,8992745120636,,,Y,Y,6300,5.000,
HIT-MAT-18+9-FLORAL,24005,HIT-MAT-18+9-FLORAL,Non food,,N,,,,,,,5705,8992745140573,,,Y,Y,6300,4.000,
HIT-MAT-48+6-CLASSIC,24002,HIT-MAT-48+6-CLASSIC,Non food,,N,,,,,,,11730,8992745120650,,,Y,Y,13000,4.000,
HIT-MAT-48+6-FLORAL,24003,HIT-MAT-48+6-FLORAL,Non food,,N,,,,,,,11730,8992745140580,,,Y,Y,13000,4.000,
HIT-MAT-48+6-GREEN-TEA,24001,HIT-MAT-48+6-GREEN-TEA,Non food,,N,,,,,,,11730,8992745999997,,,Y,Y,13000,3.000,
HUKI-CI0009-CB-50Z-SAK,28015,HUKI-CI0009-CB-50Z-SAK,Non food,,N,,,,,,,3230,8991003065054,,,Y,Y,3600,0.000,
HUKI-CI0010-CB-100-SAK,28012,HUKI-CI0010-CB-100-SAK,Non food,,N,,,,,,,5450,8991003065061,,,Y,Y,6100,1.000,
HUKI-CI0081-CB-EF-100-ZAK,28014,HUKI-CI0081-CB-EF-100-ZAK,Non food,,N,,,,,,,5745,8991003065122,,,Y,Y,6500,1.000,
HUKI-CI0082-CB-EF-150-ZAK,28013,HUKI-CI0082-CB-EF-150-ZAK,Non food,,N,,,,,,,7750,8991003065139,,,Y,Y,8600,1.000,
HVS-SDU-FC-75-F4-PD-EC,32011,HVS-SDU-FC-75-F4-PD-EC,atk,,N,,,,,,,6200,M000009170,,,Y,Y,6800,1.000,
IDEAL-GTG-DR-8-KRT,33015,IDEAL-GTG-DR-8-KRT,atk,,N,,,,,,,15000,M000058941,,,Y,Y,16500,6.000,
INDOCAFE-COFFEEMIX-100S,15009,INDOCAFE-COFFEEMIX-100S,food,,N,,,,,,,6300,9311931024036,,,Y,Y,6800,8.000,
INDOFOOD-BB-RCK-AYAM-GORENG,11304,INDOFOOD-BB-RCK-AYAM-GORENG,food,,N,,,,,,,1745,89686386066,,,Y,Y,2000,9.000,
INDOFOOD-BB-RCK-NASI-GORENG,11305,INDOFOOD-BB-RCK-NASI-GORENG,food,,N,,,,,,,1745,89686386011,,,Y,Y,2000,5.000,
INDOFOOD-BB-RCK-SAYUR-SOP,11306,INDOFOOD-BB-RCK-SAYUR-SOP,food,,N,,,,,,,1745,89686386318,,,Y,Y,2000,6.000,
INDOFOOD-SBL-135-PEDAS-DAHSYAT,16013,INDOFOOD-SBL-135-PEDAS-DAHSYAT,food,,N,,,,,,,6615,89686400045,,,Y,Y,7200,19.000,
INDOFOOD-SBL-140-EXTRA-PEDAS,16014,INDOFOOD-SBL-140-EXTRA-PEDAS,food,,N,,,,,,,5725,89686400816,,,Y,Y,6200,19.000,
INDOFOOD-SBL-140-PEDAS,16015,INDOFOOD-SBL-140-PEDAS,food,,N,,,,,,,5725,89686400427,,,Y,Y,6200,26.000,
INDOMIE-AYAM-BAWANG,11025,INDOMIE-AYAM-BAWANG,food,,N,,,,,,,2725,89686010015,,,Y,Y,3000,27.000,
INDOMIE-AYAM-SPECIAL,11026,INDOMIE-AYAM-SPECIAL,food,,N,,,,,,,2725,89686010046,,,Y,Y,3000,7.000,
INDOMIE-GORENG-ACEH,11002,INDOMIE-GORENG-ACEH,food,,N,,,,,,,2865,89686043204,,,Y,Y,3100,0.000,
INDOMIE-GRG-AYAM-GEPREK,11003,INDOMIE-GRG-AYAM-GEPREK,food,,N,,,,,,,2865,089686043433,,,Y,Y,3100,17.000,
INDOMIE-GRG-RENDANG,11027,INDOMIE-GRG-RENDANG,food,,N,,,,,,,2865,89686910704,,,Y,Y,3100,5.000,
INDOMIE-GRG-SPECIAL,11013,INDOMIE-GRG-SPECIAL,food,,N,,,,,,,2865,089686010947,,,Y,Y,3100,0.000,
INDOMIE-HYPE-SEBLAK-HOT-JELETOT,11005,INDOMIE-HYPE-SEBLAK-HOT-JELETOT,food,,N,,,,,,,2725,89686043495,,,Y,Y,3000,0.000,
INDOMIE-KARI-AYAM,11028,INDOMIE-KARI-AYAM,food,,N,,,,,,,2885,89686010527,,,Y,Y,3200,16.000,
INDOMIE-SOTO-MIE,11029,INDOMIE-SOTO-MIE,food,,N,,,,,,,2725,89686010343,,,Y,Y,3000,11.000,
INDOMIE-SOTO-SPC,11030,INDOMIE-SOTO-SPC,food,,N,,,,,,,2725,89686910384,,,Y,Y,3000,17.000,
INTERX-B.FILE-KCG-PGG/SPIN-BR-OPQ,33052,INTERX-B.FILE-KCG-PGG/SPIN-BR-OPQ,atk,,N,,,,,,,5500,M000014496,,,Y,Y,6100,3.000,
INTERX-B.FILE-KCG-PGG/SPIN-HJ-OPQ,33016,INTERX-B.FILE-KCG-PGG/SPIN-HJ-OPQ,atk,,N,,,,,,,5500,M000014495,,,Y,Y,6100,3.000,
INTERX-B.FILE-KCG-PGG/SPIN-HTM-OPQ,33053,INTERX-B.FILE-KCG-PGG/SPIN-HTM-OPQ,atk,,N,,,,,,,5500,M000050208,,,Y,Y,6100,3.000,
INTERX-B.FILE-KCG-PGG/SPIN-KN-OPQ,33050,INTERX-B.FILE-KCG-PGG/SPIN-KN-OPQ,atk,,N,,,,,,,5500,M000014494,,,Y,Y,6100,3.000,
INTERX-B.FILE-KCG-PGG/SPIN-MR-OPQ,33054,INTERX-B.FILE-KCG-PGG/SPIN-MR-OPQ,atk,,N,,,,,,,5500,M000014493,,,Y,Y,6100,3.000,
INTERX-B.FILE-KCG-PGG/SPIN-OR-OPQ-KP,33051,INTERX-B.FILE-KCG-PGG/SPIN-OR-OPQ-KP,atk,,N,,,,,,,5500,M000042565,,,Y,Y,6100,3.000,
ISI-CUTTER-KK-BSR,34032,ISI-CUTTER-KK-BSR,atk,,N,,,,,,,6500,M000046668,,,Y,Y,7200,12.000,
ISI-CUTTER-KK-KCL,33017,ISI-CUTTER-KK-KCL,atk,,N,,,,,,,3600,M000048002,,,Y,Y,4000,10.000,
ISI-ETONA-10,33018,ISI-ETONA-10,atk,,N,,,,,,,1900,M000046659,,,Y,Y,2100,16.000,
ISI-MAX-10[20],33019,ISI-MAX-10[20],atk,,N,,,,,,,3600,M000046077,,,Y,Y,4000,20.000,
ISOLASI-B/B-NACHI-1/2,33020,ISOLASI-B/B-NACHI-1/2,atk,,N,,,,,,,3000,M000045946,,,Y,Y,3300,3.000,
ISOLASI-NACHI-1/2X10[12],33021,ISOLASI-NACHI-1/2X10[12],atk,,N,,,,,,,1000,M000046088,,,Y,Y,1100,18.000,
ISOLASI-NACHI-1/2X72,33022,ISOLASI-NACHI-1/2X72,atk,,N,,,,,,,4400,M000045894,,,Y,Y,4800,6.000,
ISOLASI-OPP-NACHI-1-90-YARD,33023,ISOLASI-OPP-NACHI-1-90-YARD,atk,,N,,,,,,,7800,M000056113,,,Y,Y,8600,3.000,
ISOLASI-OPP-NACHI-2-CK,33024,ISOLASI-OPP-NACHI-2-CK,atk,,N,,,,,,,15000,M000045945,,,Y,Y,16500,6.000,
ISOLASI-OPP-NACHI-2*90-YARD-BN,33025,ISOLASI-OPP-NACHI-2*90-YARD-BN,atk,,N,,,,,,,15000,M000056285,,,Y,Y,16500,6.000,
ISOPLUS-350-61037,11730,ISOPLUS-350-61037,food,,N,,,,,,,2495,8998866610377,,,Y,Y,2700,24.000,
JAVANA-GULA-BATU-350ML,11731,JAVANA-GULA-BATU-350ML,food,,N,,,,,,,2290,8998866201827,,,Y,Y,2500,26.000,
JAVANA-TEH-MELATI-350-61008,11732,JAVANA-TEH-MELATI-350-61008,food,,N,,,,,,,2290,8998866610087,,,Y,Y,2500,-2.000,
JAWA-TEH-BLACKTEA-DUST,14037,JAWA-TEH-BLACKTEA-DUST,food,,N,,,,,,,5705,8997004540774,,,Y,Y,6200,4.000,
JAWA-TEH-JASMINE-AMPLOP-25,14001,JAWA-TEH-JASMINE-AMPLOP-25,food,,N,,,,,,,11880,8997004541160,,,Y,Y,12900,3.000,
JB-CLG-100-BRISA,26060,JB-CLG-100-BRISA,Non food,,N,,,,,,,19920,8991111101583,,,Y,Y,22000,1.000,
JB-CLG-100-HEAVEN,26062,JB-CLG-100-HEAVEN,Non food,,N,,,,,,,19920,8991111101736,,,Y,Y,22000,1.000,
JB-CLG-100-MORNING,26059,JB-CLG-100-MORNING,Non food,,N,,,,,,,19920,8991111101613,,,Y,Y,22000,1.000,
JB-CLG-100-SUMMER-SWING,26061,JB-CLG-100-SUMMER-SWING,Non food,,N,,,,,,,19920,8991111102719,,,Y,Y,22000,1.000,
JB-CLG-POWDER-MIST,26057,JB-CLG-POWDER-MIST,Non food,,N,,,,,,,19920,8991111103006,,,Y,Y,22000,1.000,
JB-CLG-SLIDE-125ML-100,26058,JB-CLG-SLIDE-125ML-100,Non food,,N,,,,,,,19920,4801010120223,,,Y,Y,22000,0.000,
JB-OIL-125,26056,JB-OIL-125,Non food,,N,,,,,,,21915,8991111101323,,,Y,Y,24300,2.000,
JB-PWD-100,26072,JB-PWD-100,Non food,,N,,,,,,,6995,8991111101415,,,Y,Y,7800,1.000,
JB-PWD-100-ACTIVE-FRESH,26074,JB-PWD-100-ACTIVE-FRESH,Non food,,N,,,,,,,7020,8850007014478,,,Y,Y,7800,1.000,
JB-PWD-200,26068,JB-PWD-200,Non food,,N,,,,,,,12430,8991111101422,,,Y,Y,13800,1.000,
JB-PWD-75+25-NOURISH-MILK,26073,JB-PWD-75+25-NOURISH-MILK,Non food,,N,,,,,,,6335,8991111102481,,,Y,Y,7000,0.000,
JB-PWD-EXTRA-FEEL-150-BEDTIME,26052,JB-PWD-EXTRA-FEEL-150-BEDTIME,Non food,,N,,,,,,,11310,8991111109114,,,Y,Y,12600,1.000,
JB-PWD-EXTRA-FEEL-150-BLOSSOM,26069,JB-PWD-EXTRA-FEEL-150-BLOSSOM,Non food,,N,,,,,,,11310,8991111109138,,,Y,Y,12600,1.000,
JB-PWD-EXTRA-FEEL-75-BEDTIME,26071,JB-PWD-EXTRA-FEEL-75-BEDTIME,Non food,,N,,,,,,,6335,8991111109107,,,Y,Y,7000,0.000,
JB-PWD-EXTRA-FEEL-75-BLOSSOM,26070,JB-PWD-EXTRA-FEEL-75-BLOSSOM,Non food,,N,,,,,,,6335,8991111109121,,,Y,Y,7000,1.000,
JB-SHP-100-GOLD,26055,JB-SHP-100-GOLD,Non food,,N,,,,,,,10140,8991111102603,,,Y,Y,11300,1.000,
JB-SHP-100ML-SOFT&SHINY,26054,JB-SHP-100ML-SOFT&SHINY,Non food,,N,,,,,,,11015,9556006014585,,,Y,Y,12300,1.000,
JB-SOAP-100,26063,JB-SOAP-100,Non food,,N,,,,,,,5420,4801010560500,,,Y,Y,6000,2.000,
JB-SOAP-100-BLOSSOM,26065,JB-SOAP-100-BLOSSOM,Non food,,N,,,,,,,5420,4801010561309,,,Y,Y,6000,2.000,
JB-SOAP-100-MILK,26064,JB-SOAP-100-MILK,Non food,,N,,,,,,,5420,4801010562108,,,Y,Y,6000,12.000,
JB-WASH-TTT-100,26053,JB-WASH-TTT-100,Non food,,N,,,,,,,9840,9556006012086,,,Y,Y,11000,1.000,
JETZ-12-SWEET-CHOCO-FIESTA/CHF,11111,JETZ-12-SWEET-CHOCO-FIESTA/CHF,food,,N,,,,,,,985,089686604443,,,Y,Y,1100,11.000,
JK-CLIP-TRIGONAL-NO.1,33026,JK-CLIP-TRIGONAL-NO.1,atk,,N,,,,,,,2600,M0019128,,,Y,Y,2900,5.000,
JK-CORR-TAPE-CT-547,34008,JK-CORR-TAPE-CT-547,atk,,N,,,,,,,12500,M0042787,,,Y,Y,13800,1.000,
JK-CORR-TP-CT-560,34009,JK-CORR-TP-CT-560,atk,,N,,,,,,,6500,M000054947,,,Y,Y,7200,2.000,
JK-CORR-TP-CT-562,34010,JK-CORR-TP-CT-562,atk,,N,,,,,,,7000,M000055965,,,Y,Y,7700,2.000,
JK-CORR.TAPE-CT-507,34011,JK-CORR.TAPE-CT-507,atk,,N,,,,,,,6400,M0019211,,,Y,Y,7000,0.000,
JK-ERASER-526-B-40BL-BLACK,31016,JK-ERASER-526-B-40BL-BLACK,atk,,N,,,,,,,1000,M0019175,,,Y,Y,1100,39.000,
JK-ERASER-526-B-40P-PTH,31017,JK-ERASER-526-B-40P-PTH,atk,,N,,,,,,,1000,M0019176,,,Y,Y,1100,38.000,
JK-ERASER-EB-30-BLACK,31018,JK-ERASER-EB-30-BLACK,atk,,N,,,,,,,2200,M0020590,,,Y,Y,2400,30.000,
JK-GLUE-GL-R35,33027,JK-GLUE-GL-R35,atk,,N,,,,,,,2200,M0019147,,,Y,Y,2400,11.000,
JK-GLUE-GL-W01,33028,JK-GLUE-GL-W01,atk,,N,,,,,,,4000,M000035534,,,Y,Y,4400,2.000,
JK-GTG-SS-16,33029,JK-GTG-SS-16,atk,,N,,,,,,,5500,M000055974,,,Y,Y,6100,6.000,
JK-IND&MEMO-IM-30-PLSTK,32012,JK-IND&MEMO-IM-30-PLSTK,atk,,N,,,,,,,6700,M0020698,,,Y,Y,7400,2.000,
JK-INDEX-&-MEMO-IM-43,32013,JK-INDEX-&-MEMO-IM-43,atk,,N,,,,,,,4500,M000012513,,,Y,Y,5000,3.000,
JK-INDEX-&-MEMO-IM-45,32014,JK-INDEX-&-MEMO-IM-45,atk,,N,,,,,,,4500,M000031234,,,Y,Y,5000,0.000,
JK-INDEX-&-MEMO-IM-46,32015,JK-INDEX-&-MEMO-IM-46,atk,,N,,,,,,,4500,M000012512,,,Y,Y,5000,3.000,
JK-INDEX-MEMO-IM-42,32016,JK-INDEX-MEMO-IM-42,atk,,N,,,,,,,9500,M000055973,,,Y,Y,10500,3.000,
JK-ISI-PENCIL-PL-05-2B,34027,JK-ISI-PENCIL-PL-05-2B,atk,,N,,,,,,,2000,M0019209,,,Y,Y,2200,24.000,
JK-MAP-BINDER-A5-CMPS,32017,JK-MAP-BINDER-A5-CMPS,atk,,N,,,,,,,22000,M0019121,,,Y,Y,24200,4.000,
JK-PCL-MECH-MP-21,31019,JK-PCL-MECH-MP-21,atk,,N,,,,,,,4500,M0048691,,,Y,Y,5000,12.000,
JK-PUSH-PIN-PP-30-TR,33049,JK-PUSH-PIN-PP-30-TR,atk,,N,,,,,,,4000,M0020592,,,Y,Y,4400,3.000,
JK-SHARP-B-129,31033,JK-SHARP-B-129,atk,,N,,,,,,,2300,M000004042,,,Y,Y,2500,11.000,
JK-STAPLER-HD-10,33030,JK-STAPLER-HD-10,atk,,N,,,,,,,9900,M0019247,,,Y,Y,11000,3.000,
JK-STAPLER-HD-10-D,33031,JK-STAPLER-HD-10-D,atk,,N,,,,,,,13600,M0019246,,,Y,Y,15000,3.000,
JOLLY-SOFT-PACK-250,21004,JOLLY-SOFT-PACK-250,Non food,,N,,,,,,,6930,8992759170580,,,Y,Y,7500,0.000,
K-NAT-WHT-BW-PCH-200-COTTON-FL-615068,22743,K-NAT-WHT-BW-PCH-200-COTTON-FL-615068,Non food,,N,,,,,,,12170,8998866615068,,,Y,Y,13600,0.000,
KAPAL-API-25-SPC-MIX,15010,KAPAL-API-25-SPC-MIX,food,,N,,,,,,,6435,8991002105485,,,Y,Y,7000,4.000,
KAPAL-API-31-KOPI-SUSU,15011,KAPAL-API-31-KOPI-SUSU,food,,N,,,,,,,6220,8991002105676,,,Y,Y,6800,2.000,
KAPAL-API-6.5GR-SPC,15012,KAPAL-API-6.5GR-SPC,food,,N,,,,,,,9450,8991002105300,,,Y,Y,10200,18.000,
KAPAL-API-65-SPECIAL,15013,KAPAL-API-65-SPECIAL,food,,N,,,,,,,5410,8991002105430,,,Y,Y,5800,-1.000,
KARA-SUN-TCA-65,11307,KARA-SUN-TCA-65,food,,N,,,,,,,2790,8992717781025,,,Y,Y,3000,0.000,
KEPALA-JGT-TEH-50-BLACK-TEA,14011,KEPALA-JGT-TEH-50-BLACK-TEA,food,,N,,,,,,,5985,8992797650129,,,Y,Y,6500,2.000,
KEPALA-JGT-TEH-50-MELATI,14012,KEPALA-JGT-TEH-50-MELATI,food,,N,,,,,,,7980,8992797450118,,,Y,Y,8700,6.000,
KINGKONG-AN-JUMBO,22811,KINGKONG-AN-JUMBO,Non food,,N,,,,,,,4120,8993188111120,,,Y,Y,5000,-5.000,
KISPRAY-POUCH-300-AMORIS,22430,KISPRAY-POUCH-300-AMORIS,Non Food,,N,,,,,,,4640,8992772198011,,,Y,Y,5200,0.000,
KISPRAY-POUCH-300-BLUIS,22431,KISPRAY-POUCH-300-BLUIS,Non Food,,N,,,,,,,4640,8992772198035,,,Y,Y,5200,0.000,
KISPRAY-POUCH-300-SEGERIS,22432,KISPRAY-POUCH-300-SEGERIS,Non Food,,N,,,,,,,4885,8992772198028,,,Y,Y,5400,1.000,
KISPRAY-POUCH-300-VIOLET,22433,KISPRAY-POUCH-300-VIOLET,Non Food,,N,,,,,,,4885,8992772198042,,,Y,Y,5400,8.000,
KISPRAY-SACH-7-BLUIS,22434,KISPRAY-SACH-7-BLUIS,Non Food,,N,,,,,,,2795,8992772192293,,,Y,Y,3100,1.000,
KISPRAY-SACH-8-AMORIS,22435,KISPRAY-SACH-8-AMORIS,Non Food,,N,,,,,,,2795,8992772191180,,,Y,Y,3100,6.000,
KISPRAY-SACH-8-SEGERIS,22436,KISPRAY-SACH-8-SEGERIS,Non Food,,N,,,,,,,2795,8992772192279,,,Y,Y,3100,11.000,
KISPRAY-SACH-8-VIOLET,22437,KISPRAY-SACH-8-VIOLET,Non Food,,N,,,,,,,2795,8992772191203,,,Y,Y,3100,12.000,
KISPRAY-SACH-GOLD-6X11ML,22438,KISPRAY-SACH-GOLD-6X11ML,Non Food,,N,,,,,,,5645,8992772191098,,,Y,Y,6300,0.000,
KIWI-SP-LIQ-30-BLACK,27001,KIWI-SP-LIQ-30-BLACK,Non food,,N,,,,,,,12740,8998899940557,,,Y,Y,14100,-1.000,
KIWI-SP-LIQ-30-BROWN,27002,KIWI-SP-LIQ-30-BROWN,Non food,,N,,,,,,,12740,8998899940564,,,Y,Y,14100,8.000,
KIWI-SP-LIQ-30-NEUTRAL,27003,KIWI-SP-LIQ-30-NEUTRAL,Non food,,N,,,,,,,14015,8998899940571,,,Y,Y,15500,3.000,
KIWI-SP-PASTE-17.5-BLACK,27007,KIWI-SP-PASTE-17.5-BLACK,Non food,,N,,,,,,,8365,4968306479653,,,Y,Y,9300,1.000,
